double_matchings,bits_recovered,bits,%,time
81.0,622.0,2374.0,0.2620050547598989,2.4150402545928955
58.0,622.0,1324.0,0.4697885196374622,1.730224370956421
81.0,1530.0,2386.0,0.6412405699916177,2.652606725692749
36.0,198.0,484.0,0.4090909090909091,1.0494976043701172
41.0,254.0,708.0,0.3587570621468927,1.115882158279419
72.0,658.0,1906.0,0.3452256033578174,2.1479382514953613
39.0,124.0,712.0,0.1741573033707865,1.319493055343628
53.0,406.0,808.0,0.5024752475247525,1.5494446754455566
90.0,1296.0,3160.0,0.410126582278481,2.901275396347046
24.0,94.0,184.0,0.5108695652173914,0.7711260318756104
76.0,920.0,2620.0,0.3511450381679389,2.473872661590576
16.0,38.0,78.0,0.4871794871794871,0.2792150974273681
86.0,1390.0,2362.0,0.5884843353090601,2.539551258087158
101.0,1174.0,3274.0,0.3585827733659132,3.7471842765808105
77.0,1470.0,2878.0,0.5107713690062543,2.382853507995605
92.0,1588.0,3352.0,0.4737470167064439,2.7781357765197754
107.0,1572.0,4600.0,0.3417391304347826,4.15475606918335
86.0,812.0,2398.0,0.3386155129274395,2.589977741241455
119.0,1872.0,4902.0,0.3818849449204406,4.2519614696502686
72.0,902.0,1798.0,0.5016685205784205,2.1465415954589844
71.0,628.0,2094.0,0.2999044890162368,2.280266046524048
107.0,1536.0,4248.0,0.3615819209039548,3.1662728786468506
73.0,592.0,1932.0,0.3064182194616977,2.1406941413879395
49.0,190.0,600.0,0.3166666666666666,1.2334280014038086
104.0,1606.0,3310.0,0.4851963746223565,3.001924514770508
94.0,1262.0,3230.0,0.3907120743034056,3.123912811279297
31.0,166.0,366.0,0.453551912568306,0.7664415836334229
106.0,1706.0,4924.0,0.3464662875710804,3.45381498336792
56.0,592.0,1336.0,0.4431137724550898,1.7010290622711182
95.0,1438.0,3766.0,0.3818374933616569,3.1206164360046387
17.0,22.0,58.0,0.3793103448275862,0.4927675724029541
29.0,144.0,266.0,0.5413533834586466,0.9217662811279296
112.0,1872.0,4766.0,0.3927822073017205,3.8356122970581055
21.0,16.0,188.0,0.0851063829787234,0.6318187713623047
92.0,1184.0,2898.0,0.4085576259489303,2.939876079559326
59.0,528.0,1176.0,0.4489795918367347,1.857127904891968
58.0,352.0,754.0,0.4668435013262599,1.852686643600464
75.0,1088.0,2156.0,0.5046382189239332,2.6495399475097656
50.0,438.0,1046.0,0.4187380497131931,1.2255661487579346
109.0,1342.0,3414.0,0.393087287639133,3.3479371070861816
23.0,28.0,98.0,0.2857142857142857,0.7233953475952148
105.0,1958.0,4368.0,0.4482600732600733,3.8771212100982666
21.0,50.0,102.0,0.4901960784313725,0.3937013149261474
33.0,206.0,480.0,0.4291666666666666,1.0336406230926514
84.0,990.0,2688.0,0.3683035714285714,2.5855913162231445
40.0,94.0,478.0,0.1966527196652719,1.2169239521026611
16.0,30.0,94.0,0.3191489361702128,0.6001124382019043
82.0,1144.0,2640.0,0.4333333333333333,2.89595890045166
24.0,80.0,198.0,0.404040404040404,0.9409937858581544
9.0,22.0,32.0,0.6875,0.3688180446624756
114.0,1294.0,4718.0,0.2742687579482831,3.653130531311035
96.0,752.0,2392.0,0.31438127090301,2.909962177276612
55.0,718.0,1554.0,0.462033462033462,1.8892698287963867
131.0,2748.0,5830.0,0.4713550600343053,4.447411298751831
106.0,1368.0,4560.0,0.3,3.503036499023437
121.0,2192.0,5142.0,0.426293271100739,4.065490961074829
45.0,222.0,586.0,0.378839590443686,1.3713629245758057
65.0,710.0,1778.0,0.3993250843644544,1.7917945384979248
119.0,1876.0,5748.0,0.3263743910925539,3.721099615097046
6.0,0.0,8.0,0.0,0.1736214160919189
90.0,1558.0,3250.0,0.4793846153846154,2.592242479324341
104.0,1754.0,4558.0,0.3848179025888548,3.4822232723236084
25.0,76.0,174.0,0.4367816091954023,0.7418580055236816
71.0,706.0,1678.0,0.4207389749702026,2.135425090789795
18.0,48.0,88.0,0.5454545454545454,0.5974712371826172
85.0,1376.0,2476.0,0.555735056542811,2.851314067840576
74.0,900.0,1784.0,0.5044843049327354,2.1266589164733887
39.0,254.0,630.0,0.4031746031746032,1.058412790298462
99.0,1400.0,3136.0,0.4464285714285714,2.829742670059204
63.0,540.0,1568.0,0.3443877551020408,1.886525630950928
30.0,168.0,360.0,0.4666666666666667,0.8663284778594971
24.0,88.0,144.0,0.6111111111111112,0.7414937019348145
31.0,130.0,430.0,0.3023255813953488,0.6727197170257568
10.0,46.0,54.0,0.8518518518518519,0.3267388343811035
10.0,22.0,34.0,0.6470588235294118,0.2676372528076172
133.0,2440.0,6046.0,0.4035726099900761,4.594992876052856
65.0,648.0,1530.0,0.4235294117647059,1.83672308921814
34.0,174.0,258.0,0.6744186046511628,0.8907113075256348
71.0,586.0,1342.0,0.4366616989567809,2.207768678665161
128.0,2274.0,6598.0,0.3446498939072446,4.759844541549683
14.0,28.0,80.0,0.35,0.3346059322357178
99.0,1112.0,3342.0,0.3327348892878516,3.300049066543579
63.0,460.0,1274.0,0.3610675039246467,1.580641269683838
66.0,796.0,1262.0,0.6307448494453248,1.80374813079834
70.0,896.0,1902.0,0.4710830704521556,2.0457212924957275
34.0,180.0,236.0,0.7627118644067796,0.8192670345306396
42.0,246.0,588.0,0.4183673469387755,1.071766376495361
127.0,2196.0,6508.0,0.3374308543331284,4.311009645462036
48.0,620.0,1232.0,0.5032467532467533,1.3450517654418943
27.0,160.0,320.0,0.5,0.8027780055999756
120.0,2814.0,6112.0,0.4604057591623036,4.562329053878784
100.0,1506.0,4014.0,0.375186846038864,3.3860347270965576
36.0,190.0,378.0,0.5026455026455027,0.8120982646942139
65.0,640.0,1582.0,0.404551201011378,2.2385177612304688
35.0,240.0,542.0,0.4428044280442804,0.9013798236846924
16.0,62.0,112.0,0.5535714285714286,0.3648896217346191
65.0,832.0,1882.0,0.4420828905419766,2.060476064682007
52.0,234.0,864.0,0.2708333333333333,1.4772932529449463
28.0,118.0,342.0,0.3450292397660818,0.6664574146270752
14.0,38.0,58.0,0.6551724137931034,0.4463114738464355
17.0,38.0,88.0,0.4318181818181818,0.6224839687347412
117.0,1982.0,4662.0,0.4251394251394251,3.7367262840271
76.0,1402.0,2246.0,0.6242208370436332,2.4505531787872314
4.0,0.0,4.0,0.0,0.2090871334075927
95.0,1298.0,3172.0,0.4092055485498108,2.6499991416931152
90.0,1060.0,2718.0,0.3899926416482708,2.5962178707122803
128.0,3102.0,6222.0,0.4985535197685631,4.452762603759766
129.0,1758.0,5158.0,0.3408297789841024,4.124004125595093
6.0,0.0,4.0,0.0,0.1574563980102539
117.0,1252.0,5296.0,0.236404833836858,4.128630638122559
82.0,1206.0,2574.0,0.4685314685314685,2.56842041015625
126.0,2102.0,5014.0,0.4192261667331471,4.271419763565064
117.0,2044.0,5752.0,0.3553546592489569,3.6651432514190674
83.0,1238.0,3016.0,0.4104774535809019,2.6055827140808105
18.0,62.0,130.0,0.4769230769230769,0.4294602870941162
34.0,124.0,306.0,0.4052287581699346,0.9470329284667968
118.0,2566.0,6374.0,0.4025729526200188,4.176788330078125
86.0,960.0,2192.0,0.437956204379562,2.4302778244018555
81.0,1024.0,2456.0,0.4169381107491857,2.424649477005005
52.0,758.0,1390.0,0.5453237410071943,1.5174877643585205
121.0,2578.0,5134.0,0.502142578885859,4.367384672164917
47.0,382.0,964.0,0.3962655601659751,1.5682358741760254
114.0,1998.0,4302.0,0.4644351464435146,4.281795978546143
3.0,0.0,2.0,0.0,0.1088101863861084
79.0,790.0,2462.0,0.3208773354995938,2.5679728984832764
87.0,1238.0,2256.0,0.5487588652482269,2.583514213562012
91.0,1498.0,3166.0,0.4731522425773847,2.717132091522217
17.0,22.0,66.0,0.3333333333333333,0.4879469871520996
86.0,1254.0,3022.0,0.414956982131039,2.6875391006469727
35.0,136.0,378.0,0.3597883597883597,0.8936107158660889
18.0,100.0,166.0,0.6024096385542169,0.3878989219665527
48.0,390.0,798.0,0.4887218045112781,1.5249459743499756
122.0,2214.0,5146.0,0.4302370773416246,3.8600974082946777
13.0,6.0,38.0,0.1578947368421052,0.3213822841644287
3.0,0.0,2.0,0.0,0.3671040534973144
27.0,66.0,276.0,0.2391304347826087,0.8952810764312744
11.0,6.0,30.0,0.2,0.2938776016235351
71.0,612.0,1702.0,0.3595769682726204,2.249576568603516
79.0,796.0,2104.0,0.3783269961977186,2.034139633178711
126.0,2008.0,4764.0,0.4214945424013434,4.788997173309326
105.0,2130.0,5070.0,0.4201183431952662,3.4177086353302
64.0,742.0,1512.0,0.4907407407407407,2.046541690826416
69.0,648.0,1464.0,0.4426229508196721,2.2190306186676025
100.0,2208.0,4572.0,0.4829396325459317,3.5621259212493896
77.0,680.0,1824.0,0.3728070175438596,2.475869417190552
64.0,670.0,1550.0,0.432258064516129,1.858954906463623
119.0,2960.0,5032.0,0.5882352941176471,4.649829864501953
32.0,94.0,322.0,0.2919254658385093,1.020561933517456
84.0,890.0,2798.0,0.318084345961401,2.737033128738404
92.0,1626.0,3074.0,0.5289525048796356,2.883444309234619
90.0,844.0,2386.0,0.3537300922045264,2.738919734954834
34.0,174.0,518.0,0.3359073359073359,0.976494312286377
134.0,2770.0,5386.0,0.5142963238024508,4.668133497238159
113.0,2350.0,5486.0,0.4283631060882246,3.852633476257324
100.0,1602.0,4002.0,0.4002998500749625,3.142014503479004
27.0,104.0,312.0,0.3333333333333333,0.7223217487335205
125.0,2240.0,5508.0,0.4066811909949165,4.209256887435913
32.0,120.0,440.0,0.2727272727272727,1.0515198707580566
90.0,1170.0,2406.0,0.486284289276808,2.8817014694213867
57.0,274.0,958.0,0.2860125260960334,1.4463894367218018
44.0,256.0,574.0,0.445993031358885,1.4035015106201172
47.0,254.0,712.0,0.3567415730337078,1.163259506225586
104.0,1776.0,3902.0,0.4551512045105074,3.722349882125856
102.0,1684.0,4332.0,0.3887349953831948,3.6093764305114746
88.0,1240.0,2980.0,0.4161073825503356,3.275197505950928
38.0,262.0,544.0,0.4816176470588235,1.0334956645965576
55.0,504.0,1262.0,0.3993660855784469,1.6131219863891602
43.0,340.0,772.0,0.4404145077720207,1.3539230823516846
78.0,1412.0,2552.0,0.5532915360501567,2.4965944290161133
56.0,490.0,1174.0,0.4173764906303236,1.6682634353637695
68.0,610.0,1864.0,0.3272532188841202,2.004037618637085
91.0,1118.0,2974.0,0.3759246805648957,2.8365349769592285
125.0,2284.0,6248.0,0.3655569782330345,4.411100625991821
75.0,934.0,1802.0,0.5183129855715871,2.38360857963562
69.0,718.0,1758.0,0.4084186575654152,1.833374261856079
79.0,888.0,1904.0,0.4663865546218487,2.2927582263946533
32.0,94.0,370.0,0.254054054054054,1.075646162033081
74.0,488.0,1828.0,0.2669584245076586,2.229100465774536
66.0,492.0,1384.0,0.3554913294797688,1.845217227935791
57.0,510.0,1162.0,0.4388984509466437,1.821266412734985
70.0,562.0,1862.0,0.3018259935553168,2.08906626701355
65.0,678.0,1574.0,0.4307496823379924,1.7484960556030271
31.0,120.0,360.0,0.3333333333333333,0.8996016979217529
25.0,64.0,208.0,0.3076923076923077,0.7288429737091064
59.0,366.0,1092.0,0.3351648351648351,2.0449936389923096
101.0,1132.0,3832.0,0.2954070981210856,3.050205945968628
141.0,2992.0,6712.0,0.4457687723480333,5.047622680664063
71.0,382.0,1402.0,0.2724679029957204,2.710010290145874
102.0,1930.0,3830.0,0.5039164490861618,3.690825939178467
12.0,8.0,20.0,0.4,0.39803147315979
5.0,0.0,12.0,0.0,0.2103080749511718
60.0,792.0,1294.0,0.6120556414219475,1.6879281997680664
124.0,1918.0,6224.0,0.3081619537275064,4.620657920837402
116.0,1952.0,4552.0,0.4288224956063269,4.5813353061676025
46.0,220.0,616.0,0.3571428571428571,1.6815474033355713
87.0,1338.0,2940.0,0.4551020408163265,2.9788360595703125
32.0,136.0,348.0,0.3908045977011494,0.7426609992980957
47.0,258.0,586.0,0.4402730375426621,1.5928959846496582
16.0,42.0,78.0,0.5384615384615384,0.6070010662078857
73.0,746.0,1790.0,0.4167597765363128,2.39564061164856
107.0,1312.0,3652.0,0.3592552026286966,3.63031268119812
110.0,2862.0,5616.0,0.5096153846153846,3.842529773712158
127.0,1602.0,5182.0,0.3091470474720185,4.629749536514282
76.0,904.0,1770.0,0.5107344632768361,2.5492594242095947
66.0,934.0,2002.0,0.4665334665334665,2.0053858757019043
85.0,958.0,2632.0,0.3639817629179331,2.5437965393066406
116.0,1606.0,4984.0,0.32223113964687,3.4198338985443115
26.0,56.0,192.0,0.2916666666666667,0.6728906631469727
55.0,628.0,1246.0,0.5040128410914928,1.500666618347168
101.0,2400.0,4016.0,0.5976095617529881,4.844310760498047
108.0,1298.0,4018.0,0.3230462916874067,3.162057399749756
21.0,70.0,122.0,0.5737704918032787,0.4381341934204101
54.0,364.0,958.0,0.3799582463465553,1.616504192352295
46.0,256.0,908.0,0.2819383259911894,1.2500557899475098
120.0,2188.0,5710.0,0.3831873905429072,4.013705015182495
25.0,118.0,174.0,0.6781609195402298,0.5512518882751465
25.0,56.0,144.0,0.3888888888888889,0.6628985404968262
23.0,58.0,202.0,0.2871287128712871,0.6817939281463623
38.0,132.0,442.0,0.2986425339366516,1.3329546451568604
59.0,488.0,1624.0,0.3004926108374384,1.7473533153533936
21.0,56.0,128.0,0.4375,0.6340084075927734
121.0,1642.0,5134.0,0.3198285936891313,6.741393327713013
31.0,120.0,404.0,0.297029702970297,1.373164176940918
64.0,552.0,1294.0,0.4265842349304482,3.8292086124420166
100.0,1414.0,3022.0,0.4679020516214427,3.691153287887573
97.0,1162.0,3266.0,0.355786895284752,3.930035352706909
40.0,262.0,574.0,0.4564459930313589,2.2129876613616943
60.0,712.0,1288.0,0.5527950310559007,3.014517307281494
128.0,2474.0,6022.0,0.4108269677847891,4.612582683563232
129.0,2718.0,7548.0,0.3600953895071542,5.346036672592163
28.0,122.0,344.0,0.3546511627906977,1.7129714488983154
112.0,1352.0,4038.0,0.3348192174343734,4.697464227676392
73.0,832.0,2092.0,0.3977055449330784,2.8218581676483154
81.0,1144.0,2440.0,0.4688524590163934,2.517120599746704
29.0,148.0,292.0,0.5068493150684932,1.196897268295288
19.0,90.0,168.0,0.5357142857142857,0.5038571357727051
37.0,200.0,430.0,0.4651162790697674,1.0464489459991455
101.0,1702.0,3590.0,0.4740947075208914,3.4449288845062256
70.0,504.0,1480.0,0.3405405405405405,3.423431873321533
89.0,1282.0,3370.0,0.3804154302670623,2.669072151184082
132.0,3288.0,7466.0,0.4403964639699973,6.482985973358154
114.0,1522.0,4234.0,0.3594709494567784,6.184135437011719
104.0,2196.0,4764.0,0.4609571788413098,5.6270153522491455
120.0,2296.0,6232.0,0.3684210526315789,5.085145473480225
114.0,1866.0,4666.0,0.3999142734676382,4.514744281768799
26.0,58.0,190.0,0.3052631578947368,0.658074140548706
84.0,1132.0,3356.0,0.3373063170441001,3.2686116695404053
113.0,2316.0,5118.0,0.4525205158264947,4.53006911277771
15.0,54.0,82.0,0.6585365853658537,0.5117363929748535
57.0,612.0,1246.0,0.4911717495987159,2.0070960521698
113.0,2102.0,4572.0,0.4597550306211723,5.153538227081299
77.0,936.0,1976.0,0.4736842105263157,2.910022020339966
80.0,1016.0,2902.0,0.3501033769813921,3.1793911457061768
60.0,708.0,1344.0,0.5267857142857143,1.3208189010620115
68.0,652.0,1454.0,0.4484181568088033,2.1228959560394287
62.0,558.0,1134.0,0.492063492063492,2.6237807273864746
39.0,276.0,472.0,0.5847457627118644,1.1715154647827148
25.0,78.0,222.0,0.3513513513513513,1.1241815090179443
108.0,1070.0,3800.0,0.281578947368421,4.014168977737427
12.0,22.0,64.0,0.34375,0.6116228103637695
107.0,1944.0,4248.0,0.4576271186440678,4.49726128578186
72.0,744.0,1872.0,0.3974358974358974,2.7077205181121826
96.0,1512.0,3642.0,0.415156507413509,2.964275360107422
56.0,342.0,1174.0,0.2913117546848381,1.5828039646148682
42.0,442.0,862.0,0.5127610208816705,1.7234182357788086
59.0,422.0,1212.0,0.3481848184818482,1.9533562660217283
10.0,22.0,34.0,0.6470588235294118,0.3288724422454834
63.0,478.0,1720.0,0.2779069767441861,2.4126245975494385
110.0,2156.0,5830.0,0.3698113207547169,3.684298038482666
40.0,136.0,448.0,0.3035714285714285,1.2454454898834229
112.0,2518.0,5338.0,0.4717122517796928,4.084423780441284
121.0,2072.0,5530.0,0.3746835443037974,5.494654893875122
47.0,262.0,658.0,0.3981762917933131,1.639233112335205
61.0,638.0,1634.0,0.390452876376989,2.030688524246216
61.0,566.0,988.0,0.5728744939271255,2.3926920890808105
12.0,24.0,62.0,0.3870967741935484,0.3924403190612793
12.0,18.0,64.0,0.28125,0.537797212600708
76.0,1130.0,2110.0,0.5355450236966824,2.7595255374908447
84.0,1182.0,2296.0,0.514808362369338,2.6827080249786377
120.0,1890.0,5634.0,0.3354632587859425,4.970239162445068
4.0,0.0,6.0,0.0,0.1906564235687255
50.0,470.0,1058.0,0.444234404536862,1.151287078857422
20.0,48.0,148.0,0.3243243243243243,0.5965986251831055
49.0,340.0,858.0,0.3962703962703963,1.4419512748718262
26.0,98.0,318.0,0.3081761006289308,0.7239575386047363
17.0,36.0,128.0,0.28125,0.5371766090393066
43.0,330.0,700.0,0.4714285714285714,1.0662472248077393
125.0,2212.0,5842.0,0.3786374529270798,4.3401198387146
102.0,1460.0,3948.0,0.3698074974670719,4.572340965270996
18.0,52.0,100.0,0.52,1.4233391284942627
109.0,1528.0,4528.0,0.3374558303886926,5.664203882217407
47.0,358.0,1062.0,0.3370998116760829,2.188351392745972
85.0,1076.0,2476.0,0.4345718901453958,2.8554208278656006
88.0,1680.0,2984.0,0.5630026809651475,4.076616525650024
111.0,2550.0,5044.0,0.5055511498810468,5.812828540802002
105.0,1248.0,3736.0,0.3340471092077088,3.5206828117370605
107.0,1898.0,3786.0,0.5013206550449023,4.550732135772705
40.0,310.0,616.0,0.5032467532467533,1.2197628021240234
29.0,102.0,370.0,0.2756756756756757,0.8940820693969727
84.0,1098.0,2480.0,0.442741935483871,3.446951389312744
5.0,0.0,6.0,0.0,0.1446473598480224
80.0,566.0,1510.0,0.3748344370860927,2.6979992389678955
52.0,370.0,1038.0,0.3564547206165703,2.057065486907959
69.0,922.0,1930.0,0.477720207253886,2.1489064693450928
122.0,1972.0,5176.0,0.3809891808346213,4.40083384513855
101.0,1930.0,3934.0,0.4905948144382308,3.9172682762146
88.0,1150.0,2784.0,0.4130747126436782,2.839959144592285
30.0,230.0,484.0,0.4752066115702479,0.7404968738555908
74.0,622.0,1790.0,0.3474860335195531,2.7220559120178223
102.0,2154.0,4262.0,0.5053965274519006,3.739251613616944
119.0,2732.0,5824.0,0.4690934065934066,5.11577582359314
63.0,478.0,1482.0,0.3225371120107962,1.751481294631958
45.0,138.0,582.0,0.2371134020618556,1.1395187377929688
97.0,846.0,2436.0,0.3472906403940887,2.66096830368042
64.0,718.0,1462.0,0.4911080711354309,1.6230759620666504
66.0,750.0,1660.0,0.4518072289156626,1.710829734802246
44.0,254.0,758.0,0.3350923482849604,1.3236186504364014
58.0,528.0,1024.0,0.515625,1.5739214420318604
